school,major,requirementType,reason,rawText,suggestedAction,canonicalCourseId,canonicalCourseName,conditionType,reviewerNote
UW-Madison,Engineering Physics,recommended,공통 과목 사전에서 자동 매핑하지 않음,Chemistry with lab,,,,,
UW-Madison,Engineering Physics,recommended,공통 과목 사전에서 자동 매핑하지 않음,Engineering courses related to intended major (if available),,,,,
UW-Madison,Engineering Physics,recommended,공통 과목 사전에서 자동 매핑하지 않음,English Composition (Comm A equivalent),,,,,
UW-Madison,Engineering Physics,recommended,공통 과목 사전에서 자동 매핑하지 않음,Introduction to Engineering course (optional but strongly recommended),,,,,
UW-Madison,Environmental Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Calculus-based physics with lab,,,,,
UW-Madison,Environmental Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Chemistry with lab,,,,,
UW-Madison,Environmental Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Engineering courses related to intended major (if available),,,,,
UW-Madison,Environmental Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,English Composition (Comm A equivalent),,,,,
UW-Madison,Environmental Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Introduction to Engineering course (optional but strongly recommended),,,,,
UW-Madison,Geological Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Calculus-based physics with lab,,,,,
UW-Madison,Geological Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Chemistry with lab,,,,,
UW-Madison,Geological Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Engineering courses related to intended major (if available),,,,,
UW-Madison,Geological Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,English Composition (Comm A equivalent),,,,,
UW-Madison,Geological Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Introduction to Engineering course (optional but strongly recommended),,,,,
UW-Madison,Industrial Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Calculus-based physics with lab,,,,,
UW-Madison,Industrial Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Chemistry with lab,,,,,
UW-Madison,Industrial Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Engineering courses related to intended major (if available),,,,,
UW-Madison,Industrial Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,English Composition (Comm A equivalent),,,,,
UW-Madison,Industrial Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Introduction to Engineering course (optional but strongly recommended),,,,,
UW-Madison,Materials Science and Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Calculus-based physics with lab,,,,,
UW-Madison,Materials Science and Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Chemistry with lab,,,,,
UW-Madison,Materials Science and Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Engineering courses related to intended major (if available),,,,,
UW-Madison,Materials Science and Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,English Composition (Comm A equivalent),,,,,
UW-Madison,Materials Science and Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Introduction to Engineering course (optional but strongly recommended),,,,,
UW-Madison,Mechanical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Calculus-based physics with lab,,,,,
UW-Madison,Mechanical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Chemistry with lab,,,,,
UW-Madison,Mechanical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Engineering courses related to intended major (if available),,,,,
UW-Madison,Mechanical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,English Composition (Comm A equivalent),,,,,
UW-Madison,Mechanical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Introduction to Engineering course (optional but strongly recommended),,,,,
UW-Madison,Nuclear Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Calculus-based physics with lab,,,,,
UW-Madison,Nuclear Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Chemistry with lab,,,,,
UW-Madison,Nuclear Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Engineering courses related to intended major (if available),,,,,
UW-Madison,Nuclear Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,English Composition (Comm A equivalent),,,,,
UW-Madison,Nuclear Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Introduction to Engineering course (optional but strongly recommended),,,,,
Virginia Tech,Aerospace Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,General Engineering process discontinued 2026 -- transfers apply DIRECTLY to intended major,,,,,
Virginia Tech,Biological Systems Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,General Engineering process discontinued 2026 -- transfers apply DIRECTLY to intended major,,,,,
Virginia Tech,Biomedical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,General Engineering process discontinued 2026 -- transfers apply DIRECTLY to intended major,,,,,
Virginia Tech,Biomedical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,IMPORTANT: Spring start strongly recommended for BME -- sequencing of dept-specific courses,,,,,
Virginia Tech,Building Construction,recommended,공통 과목 사전에서 자동 매핑하지 않음,General science course,,,,,
Virginia Tech,Building Construction,recommended,공통 과목 사전에서 자동 매핑하지 않음,Physics course,,,,,
Virginia Tech,Building Construction,required,선택 조건이지만 공통 과목으로 매핑되지 않음,"No Physics, Chemistry, or Engineering Foundations courses listed as required on official Transfer Roadmap",,,,,
Virginia Tech,Chemical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"CHE 2114 (Chemical Engineering 1, 3 cr, equiv EGR 231)",,,,,
Virginia Tech,Chemical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"CHE 2164 (Chemical Engineering 2, 3 cr, equiv EGR 232)",,,,,
Virginia Tech,Chemical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,General Engineering process discontinued 2026 -- transfers apply DIRECTLY to intended major,,,,,
Virginia Tech,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"Engineering topics (ISE 2014, 2-3 cr, equiv EGR 206)",,,,,
Virginia Tech,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,General Engineering process discontinued 2026 -- transfers apply DIRECTLY to intended major,,,,,
Virginia Tech,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"ECE 2544 (Digital Design, 3 cr, equiv EGR 270)",,,,,
Virginia Tech,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,General Engineering process discontinued 2026 -- transfers apply DIRECTLY to intended major,,,,,
Virginia Tech,Computer Science,required,공통 과목 사전에서 자동 매핑하지 않음,"CS 2505 (Computer Organization 1, 3 cr, equiv CSC 215)",,,,,
Virginia Tech,Computer Science,required,공통 과목 사전에서 자동 매핑하지 않음,General Engineering process discontinued 2026 -- transfers apply DIRECTLY to intended major,,,,,
Virginia Tech,Computer Science,required,선택 조건이지만 공통 과목으로 매핑되지 않음,"MATH 2534 (Intro Discrete Math, 3 cr, equiv CSC 208 or MTH 288)",,,,,
Virginia Tech,Construction Engineering & Management,recommended,공통 과목 사전에서 자동 매핑하지 않음,Additional engineering electives from approved list,,,,,
Virginia Tech,Construction Engineering & Management,required,공통 과목 사전에서 자동 매핑하지 않음,Additional science electives: 6-8 cr from approved EGR/MTH/Science list,,,,,
Virginia Tech,Construction Engineering & Management,required,공통 과목 사전에서 자동 매핑하지 않음,"Economics 1 (ECON 2005, equiv ECO 202)",,,,,
Virginia Tech,Construction Engineering & Management,required,공통 과목 사전에서 자동 매핑하지 않음,"Economics 2 (ECON 2006, equiv ECO 201)",,,,,
Virginia Tech,Construction Engineering & Management,required,공통 과목 사전에서 자동 매핑하지 않음,General Engineering process discontinued 2026 -- transfers apply DIRECTLY to intended major,,,,,
Virginia Tech,Electrical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"ECE 2544 (Digital Design, 4 cr, equiv EGR 270)",,,,,
Virginia Tech,Electrical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,General Engineering process discontinued 2026 -- transfers apply DIRECTLY to intended major,,,,,
Virginia Tech,Industrial & Systems Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"Engineering topics (ISE 2014, 2-3 cr, equiv EGR 206)",,,,,
Virginia Tech,Industrial & Systems Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,General Engineering process discontinued 2026 -- transfers apply DIRECTLY to intended major,,,,,
Virginia Tech,Materials Science & Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"Economics 1 (ECON 2005, 3 cr, equiv ECO 202) -- Pathways Concept 3 requirement",,,,,
Virginia Tech,Materials Science & Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,General Engineering process discontinued 2026 -- transfers apply DIRECTLY to intended major,,,,,
Virginia Tech,Mechanical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,General Engineering process discontinued 2026 -- transfers apply DIRECTLY to intended major,,,,,
Virginia Tech,Mining Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,General Engineering process discontinued 2026 -- transfers apply DIRECTLY to intended major,,,,,
Virginia Tech,Mining Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,"Geology 1 + Lab (GEOS 1004 + 1104, equiv GOL 105 or 110)",,,,,
Virginia Tech,Ocean Engineering (BSAOE),required,공통 과목 사전에서 자동 매핑하지 않음,General Engineering process discontinued 2026 -- transfers apply DIRECTLY to intended major,,,,,
Washington University in St. Louis (WashU),Biomedical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Additional biology coursework,,,,,
Washington University in St. Louis (WashU),Biomedical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,English Composition (1 course),,,,,
Washington University in St. Louis (WashU),Biomedical Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,Ideally Calculus grades B+ or higher; overall GPA B+ (3.5+) for competitiveness,,,,,
